key,count
"((np.float64(203050739702946.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211115095.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(35146.0), np.float64(51424.0)), 0)",3131
"((np.float64(167746769803311.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115158.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(51424.0), np.float64(35146.0)), 0)",3113
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(52892.0), np.float64(6105.0), np.float64(16.0), np.float64(1024.0), np.float64(0.0), np.float64(0.0)), 0)",3082
"((np.float64(203050739702946.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211115095.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(58046.0), np.float64(51706.0)), 0)",3073
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(50602.0), np.float64(4495.0), np.float64(16.0), np.float64(256.0), np.float64(0.0), np.float64(0.0)), 0)",3045
"((np.float64(167746769803311.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115158.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(51706.0), np.float64(58046.0)), 0)",2939
"((np.float64(93042766637506.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211115080.0), np.float64(6.0), np.float64(64.0), np.float64(44489.0), np.float64(22.0), np.float64(16.0), np.float64(9401.0), np.float64(0.0), np.float64(0.0)), 0)",2928
"((np.float64(167746769801402.0), np.float64(167746769787822.0), np.float64(2048.0), np.float64(2211115109.0), np.float64(2211115073.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(44106.0), np.float64(59242.0)), 0)",2785
"((np.float64(167746769787822.0), np.float64(167746769801402.0), np.float64(2048.0), np.float64(2211115073.0), np.float64(2211115109.0), np.float64(17.0), np.float64(127.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(59242.0), np.float64(44106.0)), 0)",2781
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44476.0), np.float64(16.0), np.float64(3756.0), np.float64(0.0), np.float64(0.0)), 0)",2414
"((np.float64(93042766637506.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211115080.0), np.float64(6.0), np.float64(64.0), np.float64(44483.0), np.float64(22.0), np.float64(16.0), np.float64(270.0), np.float64(0.0), np.float64(0.0)), 0)",2328
"((np.float64(90520731923714.0), np.float64(8796755037282.0), np.float64(2048.0), np.float64(167772687.0), np.float64(2211115158.0), np.float64(6.0), np.float64(128.0), np.float64(49929.0), np.float64(21209.0), np.float64(24.0), np.float64(65535.0), np.float64(0.0), np.float64(0.0)), 0)",2241
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44489.0), np.float64(24.0), np.float64(227.0), np.float64(0.0), np.float64(0.0)), 0)",2211
"((np.float64(256079677908304.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2915225471.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(61322.0), np.float64(19305.0)), 0)",2179
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44488.0), np.float64(24.0), np.float64(227.0), np.float64(0.0), np.float64(0.0)), 0)",2146
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3497393012.0), np.float64(6.0), np.float64(64.0), np.float64(56550.0), np.float64(443.0), np.float64(16.0), np.float64(24397.0), np.float64(0.0), np.float64(0.0)), 1)",2014
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32766.0), np.float64(0.0), np.float64(0.0)), 0)",1923
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32764.0), np.float64(0.0), np.float64(0.0)), 0)",1922
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32763.0), np.float64(0.0), np.float64(0.0)), 0)",1911
"((np.float64(281474976710655.0), np.float64(132129495164089.0), np.float64(2048.0), np.float64(2211115785.0), np.float64(2211116031.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(137.0), np.float64(137.0)), 0)",1855
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(38033.0), np.float64(16.0), np.float64(253.0), np.float64(0.0), np.float64(0.0)), 0)",1813
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32767.0), np.float64(0.0), np.float64(0.0)), 0)",1806
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(38033.0), np.float64(16.0), np.float64(252.0), np.float64(0.0), np.float64(0.0)), 0)",1773
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3438079652.0), np.float64(6.0), np.float64(64.0), np.float64(59886.0), np.float64(1544.0), np.float64(16.0), np.float64(52886.0), np.float64(0.0), np.float64(0.0)), 1)",1762
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(38033.0), np.float64(16.0), np.float64(251.0), np.float64(0.0), np.float64(0.0)), 0)",1751
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(38033.0), np.float64(16.0), np.float64(255.0), np.float64(0.0), np.float64(0.0)), 0)",1695
"((np.float64(281474976710655.0), np.float64(203178706755348.0), np.float64(2048.0), np.float64(2211115193.0), np.float64(2211116031.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(137.0), np.float64(137.0)), 0)",1668
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(3516189987.0), np.float64(2211115158.0), np.float64(6.0), np.float64(53.0), np.float64(443.0), np.float64(56578.0), np.float64(16.0), np.float64(527.0), np.float64(0.0), np.float64(0.0)), 0)",1667
"((np.float64(93042766637506.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211115080.0), np.float64(6.0), np.float64(64.0), np.float64(44488.0), np.float64(22.0), np.float64(16.0), np.float64(14376.0), np.float64(0.0), np.float64(0.0)), 0)",1608
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(4498.0), np.float64(50603.0), np.float64(16.0), np.float64(32768.0), np.float64(0.0), np.float64(0.0)), 0)",1589
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32760.0), np.float64(0.0), np.float64(0.0)), 0)",1568
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32765.0), np.float64(0.0), np.float64(0.0)), 0)",1565
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3088935283.0), np.float64(6.0), np.float64(64.0), np.float64(43240.0), np.float64(80.0), np.float64(16.0), np.float64(11033.0), np.float64(0.0), np.float64(0.0)), 0)",1494
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(3352565933.0), np.float64(2211115158.0), np.float64(6.0), np.float64(58.0), np.float64(443.0), np.float64(54334.0), np.float64(16.0), np.float64(255.0), np.float64(0.0), np.float64(0.0)), 0)",1466
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32758.0), np.float64(0.0), np.float64(0.0)), 0)",1457
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(38033.0), np.float64(16.0), np.float64(256.0), np.float64(0.0), np.float64(0.0)), 0)",1363
"((np.float64(281474976710655.0), np.float64(132129495139863.0), np.float64(2048.0), np.float64(2211115613.0), np.float64(2211116031.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(137.0), np.float64(137.0)), 0)",1337
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32762.0), np.float64(0.0), np.float64(0.0)), 0)",1323
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3103972489.0), np.float64(6.0), np.float64(64.0), np.float64(43533.0), np.float64(80.0), np.float64(16.0), np.float64(13270.0), np.float64(0.0), np.float64(0.0)), 1)",1322
"((np.float64(8796755037282.0), np.float64(90520731923714.0), np.float64(2048.0), np.float64(2915225471.0), np.float64(167772687.0), np.float64(17.0), np.float64(64.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(19305.0), np.float64(65191.0)), 0)",1318
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32761.0), np.float64(0.0), np.float64(0.0)), 0)",1308
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44475.0), np.float64(16.0), np.float64(3123.0), np.float64(0.0), np.float64(0.0)), 0)",1302
"((np.float64(90520731923714.0), np.float64(8796755037282.0), np.float64(2048.0), np.float64(167772687.0), np.float64(2915225471.0), np.float64(17.0), np.float64(128.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(65191.0), np.float64(19305.0)), 0)",1301
"((np.float64(203050739702946.0), np.float64(203050739697615.0), np.float64(2048.0), np.float64(2211115250.0), np.float64(2211115095.0), np.float64(6.0), np.float64(128.0), np.float64(22.0), np.float64(38033.0), np.float64(16.0), np.float64(254.0), np.float64(0.0), np.float64(0.0)), 0)",1295
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3438079652.0), np.float64(6.0), np.float64(64.0), np.float64(33796.0), np.float64(1751.0), np.float64(16.0), np.float64(10126.0), np.float64(0.0), np.float64(0.0)), 1)",1275
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(3438079652.0), np.float64(168298634.0), np.float64(6.0), np.float64(38.0), np.float64(1936.0), np.float64(53631.0), np.float64(16.0), np.float64(235.0), np.float64(0.0), np.float64(0.0)), 1)",1224
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32759.0), np.float64(0.0), np.float64(0.0)), 0)",1222
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32768.0), np.float64(0.0), np.float64(0.0)), 0)",1179
"((np.float64(93042766637506.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(2211115080.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(51957.0), np.float64(16.0), np.float64(10341.0), np.float64(0.0), np.float64(0.0)), 0)",1170
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(42128.0), np.float64(22.0), np.float64(16.0), np.float64(32757.0), np.float64(0.0), np.float64(0.0)), 0)",1164
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(168298634.0), np.float64(3516189987.0), np.float64(6.0), np.float64(64.0), np.float64(42190.0), np.float64(443.0), np.float64(16.0), np.float64(13887.0), np.float64(0.0), np.float64(0.0)), 1)",1161
"((np.float64(167746769803311.0), np.float64(93042766637506.0), np.float64(2048.0), np.float64(2211115080.0), np.float64(2211115158.0), np.float64(6.0), np.float64(64.0), np.float64(22.0), np.float64(44475.0), np.float64(16.0), np.float64(3847.0), np.float64(0.0), np.float64(0.0)), 0)",1149
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(2915177579.0), np.float64(2211115158.0), np.float64(6.0), np.float64(49.0), np.float64(443.0), np.float64(44157.0), np.float64(16.0), np.float64(271.0), np.float64(0.0), np.float64(0.0)), 0)",1145
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3352565933.0), np.float64(6.0), np.float64(64.0), np.float64(54563.0), np.float64(443.0), np.float64(16.0), np.float64(17652.0), np.float64(0.0), np.float64(0.0)), 0)",1140
"((np.float64(256079677908304.0), np.float64(167746769803311.0), np.float64(2048.0), np.float64(2211115158.0), np.float64(3352565933.0), np.float64(6.0), np.float64(64.0), np.float64(54540.0), np.float64(443.0), np.float64(16.0), np.float64(18002.0), np.float64(0.0), np.float64(0.0)), 0)",1104
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(3088935283.0), np.float64(2211115158.0), np.float64(6.0), np.float64(48.0), np.float64(80.0), np.float64(43240.0), np.float64(16.0), np.float64(1320.0), np.float64(0.0), np.float64(0.0)), 0)",1040
"((np.float64(203050739697615.0), np.float64(203050739702946.0), np.float64(2048.0), np.float64(2211115095.0), np.float64(2211115250.0), np.float64(6.0), np.float64(128.0), np.float64(6084.0), np.float64(52871.0), np.float64(24.0), np.float64(32766.0), np.float64(0.0), np.float64(0.0)), 0)",1030
"((np.float64(167746769803311.0), np.float64(256079677908304.0), np.float64(2048.0), np.float64(3352565934.0), np.float64(2211115158.0), np.float64(6.0), np.float64(58.0), np.float64(443.0), np.float64(43919.0), np.float64(16.0), np.float64(256.0), np.float64(0.0), np.float64(0.0)), 0)",1012
"((np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1264950028.0), np.float64(168298634.0), np.float64(6.0), np.float64(40.0), np.float64(22.0), np.float64(43336.0), np.float64(16.0), np.float64(13405.0), np.float64(0.0), np.float64(0.0)), 1)",943
